date,universe_count,breakout_count,breadth_pct,breadth_5dma,slope,acceleration
2026-06-10,350,8,0.022857142857142857,0.02457142857142857,-0.0034285714285714336,0.0034285714285714197
2026-06-11,350,16,0.045714285714285714,0.02342857142857143,-0.00114285714285714,0.0022857142857142937
2026-06-12,350,21,0.06,0.030285714285714284,0.006857142857142853,0.007999999999999993
2026-06-15,350,25,0.07142857142857142,0.044,0.013714285714285714,0.00685714285714286
2026-06-16,350,24,0.06857142857142857,0.053714285714285714,0.009714285714285717,-0.003999999999999997
2026-06-17,350,4,0.011428571428571429,0.051428571428571435,-0.00228571428571428,-0.011999999999999997
2026-06-18,350,2,0.005714285714285714,0.043428571428571434,-0.008,-0.00571428571428572
2026-06-19,350,3,0.008571428571428572,0.03314285714285714,-0.010285714285714294,-0.0022857142857142937
2026-06-22,350,5,0.014285714285714285,0.021714285714285714,-0.011428571428571427,-0.001142857142857133
2026-06-23,350,0,0.0,0.008,-0.013714285714285714,-0.0022857142857142868
2026-06-24,350,2,0.005714285714285714,0.006857142857142858,-0.0011428571428571425,0.01257142857142857
2026-06-25,350,4,0.011428571428571429,0.007999999999999998,0.0011428571428571408,0.0022857142857142833
2026-06-26,350,3,0.008571428571428572,0.008,1.734723475976807e-18,-0.001142857142857139
2026-06-29,350,12,0.03428571428571429,0.012,0.004,0.003999999999999998
2026-06-30,350,6,0.017142857142857144,0.01542857142857143,0.00342857142857143,-0.00057142857142857
2026-07-01,350,14,0.04,0.022285714285714287,0.006857142857142857,0.0034285714285714267
2026-07-02,350,4,0.011428571428571429,0.022285714285714287,0.0,-0.006857142857142857
2026-07-03,350,8,0.022857142857142857,0.025142857142857144,0.0028571428571428567,0.0028571428571428567
2026-07-06,350,4,0.011428571428571429,0.020571428571428574,-0.00457142857142857,-0.007428571428571427
2026-07-07,350,10,0.02857142857142857,0.022857142857142857,0.0022857142857142833,0.006857142857142853
2026-07-08,350,3,0.008571428571428572,0.016571428571428574,-0.006285714285714283,-0.008571428571428567
2026-07-09,350,7,0.02,0.018285714285714287,0.0017142857142857133,0.007999999999999997
2026-07-10,350,2,0.005714285714285714,0.01485714285714286,-0.0034285714285714267,-0.00514285714285714
2026-07-13,350,2,0.005714285714285714,0.013714285714285715,-0.0011428571428571451,0.0022857142857142815
2026-07-14,350,1,0.002857142857142857,0.008571428571428572,-0.0051428571428571435,-0.003999999999999998
2026-07-15,350,3,0.008571428571428572,0.008571428571428572,0.0,0.0051428571428571435
2026-07-16,350,1,0.002857142857142857,0.005142857142857143,-0.0034285714285714293,-0.0034285714285714293
2026-07-20,350,2,0.005714285714285714,0.0051428571428571435,8.673617379884035e-19,0.00342857142857143
2026-07-21,350,1,0.002857142857142857,0.004571428571428572,-0.0005714285714285717,-0.0005714285714285726
2026-07-22,350,1,0.002857142857142857,0.004571428571428572,0.0,0.0005714285714285717
2026-07-23,350,24,0.06857142857142857,0.016571428571428574,0.012000000000000002,0.012000000000000002
2026-07-24,350,16,0.045714285714285714,0.025142857142857144,0.00857142857142857,-0.003428571428571432
2026-07-27,350,18,0.05142857142857143,0.03428571428571429,0.009142857142857144,0.0005714285714285734
2026-07-28,350,2,0.005714285714285714,0.03485714285714286,0.00057142857142857,-0.008571428571428574
2026-07-29,350,3,0.008571428571428572,0.036000000000000004,0.0011428571428571468,0.0005714285714285769
2026-07-30,350,12,0.03428571428571429,0.029142857142857144,-0.00685714285714286,-0.008000000000000007
2026-07-31,350,8,0.022857142857142857,0.02457142857142857,-0.0045714285714285735,0.0022857142857142868
2026-08-03,350,4,0.011428571428571429,0.01657142857142857,-0.008,-0.0034285714285714267
2026-08-04,350,31,0.08857142857142856,0.03314285714285714,0.01657142857142857,0.02457142857142857
2026-08-05,350,30,0.08571428571428572,0.04857142857142857,0.01542857142857143,-0.00114285714285714
2026-08-06,350,49,0.14,0.06971428571428571,0.021142857142857144,0.005714285714285713
2026-08-07,350,60,0.17142857142857143,0.09942857142857144,0.02971428571428572,0.008571428571428577
2026-08-10,350,84,0.24,0.14514285714285716,0.04571428571428572,0.016
2026-08-11,350,51,0.1457142857142857,0.15657142857142858,0.011428571428571427,-0.034285714285714294
2026-08-12,350,20,0.05714285714285714,0.15085714285714286,-0.005714285714285727,-0.017142857142857154
2026-08-13,350,18,0.05142857142857143,0.13314285714285715,-0.01771428571428571,-0.011999999999999983
2026-08-14,350,27,0.07714285714285714,0.11428571428571428,-0.018857142857142864,-0.0011428571428571538
2026-08-18,350,9,0.025714285714285714,0.07142857142857142,-0.04285714285714286,-0.023999999999999994
2026-08-19,350,8,0.022857142857142857,0.046857142857142854,-0.02457142857142857,0.018285714285714287
2026-08-20,350,5,0.014285714285714285,0.038285714285714284,-0.00857142857142857,0.016
2026-08-21,350,6,0.017142857142857144,0.03142857142857143,-0.006857142857142853,0.0017142857142857168
2026-08-24,350,11,0.03142857142857143,0.022285714285714287,-0.009142857142857144,-0.0022857142857142902
2026-08-25,350,13,0.037142857142857144,0.02457142857142857,0.0022857142857142833,0.011428571428571427
2026-08-26,350,14,0.04,0.028000000000000004,0.0034285714285714336,0.0011428571428571503
2026-08-27,350,11,0.03142857142857143,0.03142857142857143,0.0034285714285714267,-6.938893903907228e-18
2026-08-28,350,21,0.06,0.04,0.00857142857142857,0.0051428571428571435
2026-08-31,350,10,0.02857142857142857,0.03942857142857143,-0.00057142857142857,-0.00914285714285714
2026-09-01,350,5,0.014285714285714285,0.03485714285714286,-0.0045714285714285735,-0.0040000000000000036
2026-09-02,350,4,0.011428571428571429,0.029142857142857144,-0.005714285714285713,-0.00114285714285714
2026-09-03,350,12,0.03428571428571429,0.029714285714285714,0.00057142857142857,0.006285714285714283
2026-09-04,350,10,0.02857142857142857,0.02342857142857143,-0.006285714285714283,-0.006857142857142853
