date,ticker,open,high,low,close,adj_close,volume
2024-07-17,438900.KS,11395.0,11430.0,11305.0,11335.0,10990.2080078125,64091
2024-07-18,438900.KS,11305.0,11445.0,11210.0,11435.0,11087.166015625,85870
2024-07-19,438900.KS,11415.0,11415.0,11290.0,11365.0,11019.2958984375,43182
2024-07-22,438900.KS,11360.0,11360.0,11125.0,11270.0,10927.185546875,85743
2024-07-23,438900.KS,11295.0,11545.0,11295.0,11495.0,11145.341796875,90589
2024-07-24,438900.KS,11520.0,11630.0,11485.0,11605.0,11251.9951171875,117341
2024-07-25,438900.KS,11600.0,11600.0,11225.0,11260.0,10917.4892578125,101762
2024-07-26,438900.KS,11265.0,11310.0,11150.0,11205.0,10864.1630859375,64108
2024-07-29,438900.KS,11235.0,11410.0,11170.0,11360.0,11014.447265625,50073
2024-07-30,438900.KS,11345.0,11415.0,11220.0,11230.0,10888.40234375,60650
2024-07-31,438900.KS,11225.0,11460.0,11210.0,11390.0,11043.53515625,157145
2024-08-01,438900.KS,11375.0,11465.0,11315.0,11325.0,10980.51171875,42796
2024-08-02,438900.KS,11205.0,11205.0,10945.0,10985.0,10650.8544921875,83432
2024-08-05,438900.KS,10740.0,10810.0,9930.0,10215.0,9904.2763671875,129075
2024-08-06,438900.KS,10470.0,10670.0,10320.0,10500.0,10180.607421875,92416
2024-08-07,438900.KS,10455.0,10875.0,10415.0,10735.0,10408.4599609375,43938
2024-08-08,438900.KS,10730.0,10765.0,10560.0,10765.0,10437.5458984375,48629
2024-08-09,438900.KS,10830.0,10860.0,10720.0,10790.0,10461.787109375,60701
2024-08-12,438900.KS,10815.0,10815.0,10655.0,10770.0,10442.3955078125,40738
2024-08-13,438900.KS,10755.0,10930.0,10755.0,10885.0,10553.896484375,51066
2024-08-14,438900.KS,11010.0,11070.0,10790.0,10885.0,10553.896484375,64897
2024-08-16,438900.KS,10910.0,10910.0,10595.0,10625.0,10301.8056640625,87388
2024-08-19,438900.KS,10610.0,10610.0,10425.0,10475.0,10156.3681640625,56496
2024-08-20,438900.KS,10510.0,10575.0,10480.0,10540.0,10219.390625,33608
2024-08-21,438900.KS,10530.0,10585.0,10420.0,10470.0,10151.51953125,49948
2024-08-22,438900.KS,10525.0,10525.0,10290.0,10390.0,10073.9541015625,34332
2024-08-23,438900.KS,10350.0,10350.0,10245.0,10260.0,9947.9072265625,27555
2024-08-26,438900.KS,10305.0,10310.0,10080.0,10225.0,9913.9716796875,30269
2024-08-28,438900.KS,10315.0,10315.0,10170.0,10220.0,9909.125,14043
2024-08-29,438900.KS,10220.0,10220.0,9980.0,9985.0,9681.2724609375,47013
2024-08-30,438900.KS,10005.0,10125.0,10005.0,10090.0,9783.078125,52429
2024-09-02,438900.KS,10170.0,10170.0,10030.0,10050.0,9744.296875,29953
2024-09-03,438900.KS,10050.0,10115.0,9985.0,10040.0,9734.599609375,29591
2024-09-04,438900.KS,9915.0,9915.0,9800.0,9810.0,9511.5966796875,39430
2024-09-05,438900.KS,9865.0,9935.0,9715.0,9755.0,9458.2685546875,33789
2024-09-06,438900.KS,9810.0,9810.0,9580.0,9635.0,9341.919921875,43328
2024-09-09,438900.KS,9425.0,9890.0,9425.0,9865.0,9564.9228515625,54644
2024-09-10,438900.KS,9995.0,9995.0,9810.0,9820.0,9521.2919921875,43921
2024-09-11,438900.KS,9905.0,9910.0,9745.0,9775.0,9477.6611328125,28680
2024-09-12,438900.KS,9895.0,9905.0,9790.0,9900.0,9598.857421875,24083
2024-09-13,438900.KS,9995.0,10010.0,9890.0,9930.0,9627.9462890625,15218
2024-09-19,438900.KS,10070.0,10090.0,9930.0,10055.0,9749.1435546875,16218
2024-09-20,438900.KS,10100.0,10100.0,10000.0,10025.0,9720.0556640625,31774
2024-09-23,438900.KS,10055.0,10180.0,10055.0,10150.0,9841.2548828125,73293
2024-09-24,438900.KS,10205.0,10205.0,10045.0,10090.0,9783.078125,27858
2024-09-25,438900.KS,10145.0,10245.0,10070.0,10095.0,9787.927734375,62207
2024-09-26,438900.KS,10105.0,10300.0,10090.0,10300.0,9986.69140625,36422
